id,city,state,country,timestamp,source,aqi,pm25,pm10,no2,so2,co,o3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,cloud_cover,precipitation,latitude,longitude,created_at,is_deleted
876.0,islamabad,Capital Territory,Pakistan,2025-07-09T22:11:15,aqicn,57.0,57.0,39.54,5.32,2.75,425.97,77.44,25.0,92.0,944.1,5.1,63.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-09T22:11:15.807003,0.0
456.0,karachi,Sindh,Pakistan,2025-07-09T23:00:00,aqicn,70.0,20.0,55.0,25.5,0.6,4.1,2.2,26.0,79.4,984.6,0.13,260.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-09T23:00:00.000000,0.0
878.0,lahore,Punjab,Pakistan,2025-07-09T23:11:30,aqicn,37.0,37.0,12.0,6.8,4.9,3.5,10.5,21.99,65.43,999.0,0.62,114.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-09T23:11:30.759042,0.0
879.0,islamabad,Capital Territory,Pakistan,2025-07-09T23:11:31,aqicn,50.0,50.0,41.48,5.25,2.46,440.42,73.83,25.0,92.0,944.1,5.1,130.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-09T23:11:31.070597,0.0
457.0,karachi,Sindh,Pakistan,2025-07-10T00:00:00,aqicn,70.0,20.616658478596705,57.0,21.8,0.6,4.4,2.9,26.0,79.39750000000001,984.75,0.0825,248.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T00:00:00.000000,0.0
881.0,lahore,Punjab,Pakistan,2025-07-10T00:55:09,aqicn,27.0,27.0,9.0,6.3,4.9,3.5,12.1,22.115,65.41499999999999,1000.0,0.7825,108.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T00:55:09.792987,0.0
882.0,islamabad,Capital Territory,Pakistan,2025-07-10T00:55:10,aqicn,53.0,53.0,44.94,5.43,2.1,494.78,65.9,25.0,92.0,944.1,5.1,93.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T00:55:10.000011,0.0
458.0,karachi,Sindh,Pakistan,2025-07-10T01:00:00,aqicn,70.0,20.0,50.0,25.0,12.0,1.2,40.0,30.0,65.0,1013.0,10.0,180.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T01:00:00.000000,0.0
459.0,karachi,Sindh,Pakistan,2025-07-10T02:00:00,aqicn,70.0,20.0,55.0,26.0,0.6,4.7,1.8,26.0,79.39750000000001,985.65,0.1075,217.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T02:00:00.000000,0.0
884.0,lahore,Punjab,Pakistan,2025-07-10T02:46:33,aqicn,41.0,41.0,13.0,6.4,4.8,3.5,10.0,22.1375,65.4025,1002.0,1.0875,28.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T02:46:33.401674,0.0
885.0,islamabad,Capital Territory,Pakistan,2025-07-10T02:46:33,aqicn,91.0,91.0,42.26,7.24,1.96,527.84,56.99,24.5,91.9,944.3,7.2,102.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T02:46:33.606342,0.0
460.0,karachi,Sindh,Pakistan,2025-07-10T03:00:00,aqicn,70.0,20.0,52.0,25.0,0.6,4.5,2.4,27.0,71.05,991.0,0.0925,290.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T03:00:00.000000,0.0
887.0,lahore,Punjab,Pakistan,2025-07-10T03:48:11,aqicn,43.0,43.0,13.0,6.5,4.8,3.5,9.8,22.21666666666667,65.69666666666667,1003.0,0.4766666666666666,60.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T03:48:11.920593,0.0
888.0,islamabad,Capital Territory,Pakistan,2025-07-10T03:48:12,aqicn,76.0,76.0,33.76,6.6,2.18,459.16,59.91,24.5,91.9,944.3,7.2,142.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T03:48:12.212628,0.0
461.0,karachi,Sindh,Pakistan,2025-07-10T04:00:00,aqicn,70.0,20.0,54.0,24.7,0.6,4.5,2.5,27.0,66.485,1011.85,0.085,350.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T04:00:00.000000,0.0
890.0,lahore,Punjab,Pakistan,2025-07-10T04:24:21,aqicn,50.0,50.0,16.0,6.6,5.1,3.6,10.3,22.205,65.605,1003.0,0.5449999999999999,50.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T04:24:21.663114,0.0
891.0,islamabad,Capital Territory,Pakistan,2025-07-10T04:24:21,aqicn,76.0,76.0,33.76,6.6,2.18,459.16,59.91,26.0,84.6,945.7,3.0,113.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T04:24:21.869464,0.0
462.0,karachi,Sindh,Pakistan,2025-07-10T05:00:00,aqicn,70.0,20.0,65.0,22.0,0.7,4.9,3.5,28.0,53.7,1011.8,0.205,0.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T05:00:00.000000,0.0
893.0,lahore,Punjab,Pakistan,2025-07-10T05:15:35,aqicn,53.0,53.0,18.0,6.7,5.1,3.6,10.7,22.05,65.345,1003.0,1.62,60.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T05:15:35.547200,0.0
894.0,islamabad,Capital Territory,Pakistan,2025-07-10T05:15:35,aqicn,76.0,76.0,29.83,6.68,2.34,426.7,59.04,26.0,84.6,945.7,3.0,78.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T05:15:35.862490,0.0
463.0,karachi,Sindh,Pakistan,2025-07-10T06:00:00,aqicn,70.0,20.0,64.0,23.2,0.6,5.6,4.2,29.0,43.335,1011.8,0.265,220.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T06:00:00.000000,0.0
896.0,lahore,Punjab,Pakistan,2025-07-10T06:17:38,aqicn,53.0,53.0,17.0,6.3,5.1,3.6,12.5,22.24,65.33,1003.0,1.44,120.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T06:17:38.721613,0.0
897.0,islamabad,Capital Territory,Pakistan,2025-07-10T06:17:39,aqicn,57.0,57.0,28.43,6.97,2.48,415.42,57.41,26.0,84.6,945.7,3.0,138.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T06:17:39.003717,0.0
464.0,karachi,Sindh,Pakistan,2025-07-10T07:00:00,aqicn,77.8725260823229,24.494829309581487,59.0,23.1,0.6,3.9,5.5,29.0,38.04,1011.3,0.2,220.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T07:00:00.000000,0.0
899.0,lahore,Punjab,Pakistan,2025-07-10T07:13:47,aqicn,71.0,71.0,27.0,6.4,5.0,3.6,10.7,22.2,65.33,1002.0,1.6,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T07:13:47.193769,0.0
900.0,islamabad,Capital Territory,Pakistan,2025-07-10T07:13:47,aqicn,57.0,57.0,25.71,6.31,2.48,386.93,60.37,26.0,84.6,945.7,3.0,119.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T07:13:47.498218,0.0
465.0,karachi,Sindh,Pakistan,2025-07-10T08:00:00,aqicn,80.02986036192844,24.590715182261345,55.0,22.8,0.5,3.7,5.3,31.0,37.99,997.35,0.1699999999999999,220.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T08:00:00.000000,0.0
903.0,islamabad,Capital Territory,Pakistan,2025-07-10T08:16:06,aqicn,57.0,57.0,25.51,5.18,2.45,364.51,68.34,26.0,84.6,945.7,3.0,168.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T08:16:06.639514,0.0
902.0,lahore,Punjab,Pakistan,2025-07-10T08:16:06,aqicn,77.0,77.0,32.0,5.5,5.2,3.8,11.6,22.270000000000003,65.33500000000001,1000.0,1.64,340.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T08:16:06.433874,0.0
466.0,karachi,Sindh,Pakistan,2025-07-10T09:00:00,aqicn,81.88699919073122,24.82519528024552,57.0,20.2,0.5,4.1,6.5,31.0,36.26,984.45,0.205,250.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T09:00:00.000000,0.0
905.0,lahore,Punjab,Pakistan,2025-07-10T09:14:39,aqicn,72.0,72.0,29.0,6.6,5.4,3.9,12.4,22.13,65.91,1002.0,0.48,100.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T09:14:39.397916,0.0
906.0,islamabad,Capital Territory,Pakistan,2025-07-10T09:14:39,aqicn,57.0,57.0,29.0,4.22,2.47,359.37,80.09,28.0,74.8,946.9,8.2,155.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T09:14:39.600895,0.0
467.0,karachi,Sindh,Pakistan,2025-07-10T10:00:00,aqicn,83.14676607498298,25.556079509977845,65.0,21.4,0.5,5.5,7.1,30.0,44.84,984.0,0.37,250.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T10:00:00.000000,0.0
908.0,lahore,Punjab,Pakistan,2025-07-10T10:12:46,aqicn,59.0,59.0,22.0,6.7,5.3,3.8,11.6,22.045,65.41,1001.0,0.8200000000000001,110.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T10:12:46.332099,0.0
909.0,islamabad,Capital Territory,Pakistan,2025-07-10T10:12:46,aqicn,70.0,70.0,32.67,3.57,2.4,354.79,91.72,30.0,66.2,945.9,7.2,139.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T10:12:46.684582,0.0
468.0,karachi,Sindh,Pakistan,2025-07-10T11:00:00,aqicn,80.44548768473442,25.510829082279862,64.0,23.8,0.5,3.8,6.4,30.0,49.78,983.5,0.225,240.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T11:00:00.000000,0.0
911.0,lahore,Punjab,Pakistan,2025-07-10T11:10:31,aqicn,69.0,69.0,27.0,6.3,5.1,3.7,13.3,22.03,65.41,1001.0,1.28,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T11:10:31.704037,0.0
912.0,islamabad,Capital Territory,Pakistan,2025-07-10T11:10:32,aqicn,57.0,57.0,33.57,3.59,2.32,345.35,95.75,30.0,66.2,945.9,7.2,167.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T11:10:32.032923,0.0
469.0,karachi,Sindh,Pakistan,2025-07-10T12:00:00,aqicn,84.5110271486568,26.339271293619607,60.0,22.9,0.5,3.9,6.3,29.0,75.405,983.35,0.31,240.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T12:00:00.000000,0.0
914.0,lahore,Punjab,Pakistan,2025-07-10T12:21:46,aqicn,81.0,81.0,35.0,5.8,5.4,3.9,11.1,21.92,65.405,1001.0,0.8099999999999999,120.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T12:21:46.215972,0.0
915.0,islamabad,Capital Territory,Pakistan,2025-07-10T12:21:46,aqicn,57.0,57.0,33.9,4.19,2.39,346.61,95.97,30.0,66.2,945.9,7.2,160.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T12:21:46.536145,0.0
470.0,karachi,Sindh,Pakistan,2025-07-10T13:00:00,aqicn,82.66132317505287,26.52334825115396,69.0,21.5,0.5,4.4,5.7,29.0,61.7,983.9,0.26,260.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T13:00:00.000000,0.0
918.0,islamabad,Capital Territory,Pakistan,2025-07-10T13:28:26,aqicn,63.0,63.0,33.46,5.23,2.04,380.67,96.76,29.5,68.9,945.2,6.1,128.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T13:28:26.595528,0.0
917.0,lahore,Punjab,Pakistan,2025-07-10T13:28:26,aqicn,84.0,84.0,37.0,6.4,5.5,3.9,12.8,21.905,65.49000000000001,1001.0,0.62,120.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T13:28:26.302517,0.0
471.0,karachi,Sindh,Pakistan,2025-07-10T14:00:00,aqicn,88.08645239428954,26.65850365352177,53.0,22.6,0.5,6.0,4.9,28.5,72.69999999999999,984.5,0.13,200.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T14:00:00.000000,0.0
920.0,lahore,Punjab,Pakistan,2025-07-10T14:12:19,aqicn,77.0,77.0,32.0,6.5,5.3,3.8,12.9,21.78,65.39,1001.0,0.69,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T14:12:19.032326,0.0
921.0,islamabad,Capital Territory,Pakistan,2025-07-10T14:12:19,aqicn,57.0,57.0,36.67,7.21,2.26,425.56,89.86,29.5,68.9,945.2,6.1,117.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T14:12:19.353778,0.0
472.0,karachi,Sindh,Pakistan,2025-07-10T15:00:00,aqicn,89.08687003555222,27.25417832954344,96.494140625,8.256640625,0.4800781249999999,51.509765625,30.7734375,30.038671875,72.9477734375,995.0287760416668,2.752734375,200.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T15:00:00.000000,0.0
923.0,lahore,Punjab,Pakistan,2025-07-10T15:00:46,openweather,100.0,16.39,23.02,11.95,3.12,337.87,51.04,27.99,74.0,1000.0,2.06,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T15:00:46.719348,0.0
924.0,islamabad,Capital Territory,Pakistan,2025-07-10T15:00:47,openweather,150.0,35.16,39.02,8.12,2.4,464.79,83.03,28.58,71.0,1002.0,3.28,134.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T15:00:47.010560,0.0
926.0,lahore,Punjab,Pakistan,2025-07-10T15:12:39,openweather,100.0,16.39,23.02,11.95,3.12,337.87,51.04,27.99,74.0,1002.0,2.06,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T15:12:39.285325,0.0
927.0,islamabad,Capital Territory,Pakistan,2025-07-10T15:12:39,openweather,150.0,35.16,39.02,8.12,2.4,464.79,83.03,28.46,75.0,1005.0,3.28,134.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T15:12:39.578126,0.0
929.0,lahore,Punjab,Pakistan,2025-07-10T15:16:15,aqicn,161.0,74.0,31.0,7.6,5.1,3.6,10.9,21.95,65.41,1002.0,0.37,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T15:16:15.260703,0.0
930.0,islamabad,Capital Territory,Pakistan,2025-07-10T15:16:15,aqicn,157.0,68.0,39.02,8.12,2.4,464.79,83.03,29.5,68.9,945.2,6.1,134.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T15:16:15.570838,0.0
932.0,lahore,Punjab,Pakistan,2025-07-10T15:29:54,aqicn,157.0,16.39,31.0,7.6,5.1,3.6,10.9,22.05,65.38666666666667,1002.0,0.4966666666666666,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T15:29:54.397299,0.0
933.0,islamabad,Capital Territory,Pakistan,2025-07-10T15:29:55,aqicn,157.0,35.16,39.02,8.12,2.4,464.79,83.03,29.5,68.9,945.2,6.1,134.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T15:29:55.011141,0.0
473.0,karachi,Sindh,Pakistan,2025-07-10T16:00:00,aqicn,86.29114540494487,28.2404578745044,50.0,25.0,12.0,1.2,40.0,30.0,65.0,1013.0,10.0,180.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T16:00:00.000000,0.0
474.0,karachi,Sindh,Pakistan,2025-07-10T17:00:00,aqicn,89.28152143162181,27.10467844135893,50.0,25.0,12.0,1.2,40.0,30.0,65.0,1013.0,10.0,180.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T17:00:00.000000,0.0
475.0,karachi,Sindh,Pakistan,2025-07-10T18:00:00,aqicn,90.33098405140878,28.17256394341569,50.0,25.0,12.0,1.2,40.0,30.0,65.0,1013.0,10.0,180.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T18:00:00.000000,0.0
476.0,karachi,Sindh,Pakistan,2025-07-10T19:00:00,aqicn,91.3793969972526,29.1939156102049,108.33358024691356,0.09,0.47,76.38679012345678,44.11617283950617,28.0,74.0,1001.0,2.5764197530864195,240.12345679012344,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T19:00:00.000000,0.0
935.0,lahore,Punjab,Pakistan,2025-07-10T19:22:40,merged,91.3793969972526,21.39,31.17,15.71,2.3,449.72,28.83,28.0,78.0,1003.0,1.03,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T19:22:40.896624,0.0
936.0,islamabad,Capital Territory,Pakistan,2025-07-10T19:22:41,merged,91.3793969972526,40.01,47.06,14.38,2.15,644.42,46.55,28.0,79.0,1006.0,4.42,121.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T19:22:41.213559,0.0
938.0,lahore,Punjab,Pakistan,2025-07-10T19:28:50,merged,91.3793969972526,21.39,31.17,15.71,2.3,449.72,28.83,28.0,78.0,1003.0,1.03,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T19:28:50.673430,0.0
939.0,islamabad,Capital Territory,Pakistan,2025-07-10T19:28:50,merged,91.3793969972526,40.01,47.06,14.38,2.15,644.42,46.55,28.0,79.0,1006.0,4.42,121.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T19:28:50.867722,0.0
941.0,lahore,Punjab,Pakistan,2025-07-10T19:37:51,merged,132.0,22.07,32.84,15.63,2.13,448.18,25.9,25.0,78.0,1002.0,1.03,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T19:37:51.144901,0.0
942.0,islamabad,Capital Territory,Pakistan,2025-07-10T19:37:51,merged,59.0,41.39,48.6,14.25,2.39,667.89,43.2,26.0,79.0,1004.0,4.02,114.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T19:37:51.579479,0.0
477.0,karachi,Sindh,Pakistan,2025-07-10T20:00:00,aqicn,90.5364361605224,29.53406303145016,107.02,0.09,0.47,76.93,44.61,28.0,74.0,1001.0,3.09,240.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T20:00:00.000000,0.0
944.0,lahore,Punjab,Pakistan,2025-07-10T20:12:35,merged,144.0,22.07,32.84,15.63,2.13,448.18,25.9,26.0,78.0,1003.0,1.03,60.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T20:12:35.891102,0.0
945.0,islamabad,Capital Territory,Pakistan,2025-07-10T20:12:36,merged,55.0,41.39,48.6,14.25,2.39,667.89,43.2,26.0,79.0,1006.0,4.02,114.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T20:12:36.338645,0.0
478.0,karachi,Sindh,Pakistan,2025-07-10T21:00:00,aqicn,94.4532038059982,29.548609193866195,107.97,0.09,0.46,77.33,45.15,28.0,74.0,1000.0,2.57,240.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T21:00:00.000000,0.0
947.0,lahore,Punjab,Pakistan,2025-07-10T21:11:33,merged,154.0,22.82,34.67,15.26,2.02,441.51,24.12,26.0,83.0,1003.0,2.06,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T21:11:33.777892,0.0
948.0,islamabad,Capital Territory,Pakistan,2025-07-10T21:11:34,merged,59.0,43.71,50.74,13.57,2.88,682.89,42.51,26.0,80.0,1006.0,0.45,106.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T21:11:34.154371,0.0
479.0,karachi,Sindh,Pakistan,2025-07-10T22:00:00,aqicn,70.0,20.0,110.73,0.09,0.46,77.65,45.44,28.0,79.0,1000.0,2.57,230.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T22:00:00.000000,0.0
950.0,lahore,Punjab,Pakistan,2025-07-10T22:11:00,merged,159.0,23.97,36.6,15.2,1.92,442.43,21.66,27.0,83.0,1002.0,2.06,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T22:11:00.247212,0.0
951.0,islamabad,Capital Territory,Pakistan,2025-07-10T22:11:00,merged,54.0,48.52,55.24,12.17,3.8,680.28,45.16,26.0,81.0,1006.0,3.14,101.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T22:11:00.759615,0.0
480.0,karachi,Sindh,Pakistan,2025-07-10T23:00:00,aqicn,70.0,20.0,113.4,0.09,0.46,77.64,45.36,28.0,74.0,1000.0,2.57,240.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-10T23:00:00.000000,0.0
953.0,lahore,Punjab,Pakistan,2025-07-10T23:11:20,merged,165.0,26.24,39.46,15.92,1.77,463.03,17.46,27.0,83.0,1002.0,2.57,100.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-10T23:11:20.519232,0.0
954.0,islamabad,Capital Territory,Pakistan,2025-07-10T23:11:21,merged,55.0,52.88,59.79,11.5,3.77,695.8,43.82,26.0,82.0,1005.0,3.31,98.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-10T23:11:21.010501,0.0
956.0,lahore,Punjab,Pakistan,2025-07-11T00:55:36,merged,161.0,30.15,44.89,17.99,1.81,520.6,11.01,27.0,88.0,1002.0,2.06,100.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T00:55:36.841866,0.0
957.0,islamabad,Capital Territory,Pakistan,2025-07-11T00:55:37,merged,53.0,59.81,67.04,9.4,3.26,703.92,43.84,26.0,84.0,1003.0,2.99,107.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T00:55:37.283109,0.0
959.0,lahore,Punjab,Pakistan,2025-07-11T02:50:06,merged,161.0,31.8,50.8,14.09,2.17,578.06,15.7,27.0,78.0,1002.0,2.06,70.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T02:50:06.885807,0.0
960.0,islamabad,Capital Territory,Pakistan,2025-07-11T02:50:07,merged,56.0,61.2,68.67,9.19,3.42,710.88,52.42,26.0,74.0,1004.0,2.83,140.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T02:50:07.340828,0.0
962.0,lahore,Punjab,Pakistan,2025-07-11T03:54:39,merged,163.0,32.28,55.38,11.02,3.74,397.7,32.33,27.0,74.0,1002.0,2.06,190.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T03:54:39.812985,0.0
963.0,islamabad,Capital Territory,Pakistan,2025-07-11T03:54:40,merged,60.0,57.01,63.95,7.74,3.53,659.09,68.77,28.0,71.0,1004.0,0.89,129.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T03:54:40.240733,0.0
965.0,lahore,Punjab,Pakistan,2025-07-11T04:29:24,merged,166.0,32.28,55.38,11.02,3.74,397.7,32.33,27.0,79.0,1003.0,1.54,120.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T04:29:24.314660,0.0
966.0,islamabad,Capital Territory,Pakistan,2025-07-11T04:29:24,merged,64.0,57.01,63.95,7.74,3.53,659.09,68.77,28.0,69.0,1006.0,0.45,161.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T04:29:24.810821,0.0
968.0,lahore,Punjab,Pakistan,2025-07-11T05:16:04,merged,162.0,33.02,55.6,9.06,4.04,339.17,43.39,28.0,74.0,1003.0,2.06,110.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T05:16:04.856320,0.0
969.0,islamabad,Capital Territory,Pakistan,2025-07-11T05:16:05,merged,64.0,55.43,61.99,6.1,3.29,616.46,86.73,29.0,67.0,1006.0,0.45,223.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T05:16:05.267881,0.0
971.0,lahore,Punjab,Pakistan,2025-07-11T06:17:11,merged,152.0,36.06,57.61,7.83,3.79,328.39,55.28,27.0,70.0,1002.0,3.09,140.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T06:17:11.732231,0.0
972.0,islamabad,Capital Territory,Pakistan,2025-07-11T06:17:12,merged,67.0,59.11,65.71,4.67,3.14,593.73,104.65,30.0,64.0,1004.0,2.68,225.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T06:17:12.401110,0.0
974.0,lahore,Punjab,Pakistan,2025-07-11T07:13:50,merged,132.0,36.06,52.52,5.06,2.79,294.71,72.87,29.0,66.0,1003.0,3.09,120.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T07:13:50.804419,0.0
975.0,islamabad,Capital Territory,Pakistan,2025-07-11T07:13:51,merged,64.0,55.12,60.81,3.16,2.72,529.17,118.29,33.0,65.0,1005.0,2.68,136.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T07:13:51.266265,0.0
977.0,lahore,Punjab,Pakistan,2025-07-11T08:15:32,merged,131.0,32.69,44.94,3.05,1.97,258.45,84.54,29.0,58.0,1002.0,2.06,190.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T08:15:32.332543,0.0
978.0,islamabad,Capital Territory,Pakistan,2025-07-11T08:15:32,merged,62.0,50.13,54.94,2.34,2.25,467.42,124.33,33.0,63.0,1005.0,1.79,160.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T08:15:32.775762,0.0
980.0,lahore,Punjab,Pakistan,2025-07-11T09:13:23,merged,113.0,32.82,43.63,2.25,1.61,246.25,93.37,30.0,58.0,1002.0,1.03,90.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T09:13:23.630956,0.0
981.0,islamabad,Capital Territory,Pakistan,2025-07-11T09:13:24,merged,63.0,49.9,54.57,2.07,2.1,443.83,130.34,32.0,61.0,1004.0,1.79,178.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T09:13:24.003792,0.0
981.0,karachi,Sindh,Pakistan,2025-07-11T12:03:01,merged,66.0,16.8,81.35,0.06,0.37,73.2,40.81,29.0,55.0,1000.0,5.66,230.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-11T12:03:01.179479,0.0
981.0,lahore,Punjab,Pakistan,2025-07-11T12:03:02,merged,96.0,42.09,51.03,5.32,1.51,340.97,99.55,30.0,62.0,998.0,3.09,150.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T12:03:02.459472,0.0
981.0,islamabad,Capital Territory,Pakistan,2025-07-11T12:03:02,merged,60.0,47.13,52.35,2.84,1.95,421.56,137.1,29.0,64.0,1000.0,1.34,96.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T12:03:02.932237,0.0
981.0,karachi,Sindh,Pakistan,2025-07-11T12:16:56,merged,67.0,16.8,81.35,0.06,0.37,73.2,40.81,29.0,55.0,1000.0,5.66,230.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-11T12:16:56.071573,0.0
981.0,lahore,Punjab,Pakistan,2025-07-11T12:16:57,merged,90.0,42.09,51.03,5.32,1.51,340.97,99.55,30.0,62.0,998.0,3.09,150.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T12:16:57.106022,0.0
981.0,islamabad,Capital Territory,Pakistan,2025-07-11T12:16:57,merged,59.0,47.13,52.35,2.84,1.95,421.56,137.1,29.0,64.0,1000.0,1.34,113.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T12:16:57.550364,0.0
981.0,karachi,Sindh,Pakistan,2025-07-11T13:25:37,merged,69.0,14.78,65.23,0.07,0.32,74.12,41.62,29.0,55.0,1000.0,5.14,230.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-11T13:25:37.974307,0.0
981.0,lahore,Punjab,Pakistan,2025-07-11T13:25:38,merged,84.0,61.47,77.35,11.12,2.81,450.64,106.14,32.0,58.0,999.0,1.03,170.0,10.0,30.0,0.0,31.5204,74.3587,2025-07-11T13:25:38.973739,0.0
981.0,islamabad,Capital Territory,Pakistan,2025-07-11T13:25:39,merged,59.0,52.7,58.54,9.36,2.37,486.25,131.37,29.0,65.0,1001.0,2.24,158.0,10.0,30.0,0.0,33.6844,73.0479,2025-07-11T13:25:39.430679,0.0
981.0,karachi,Sindh,Pakistan,2025-07-11T14:10:15,merged,69.0,14.91,66.57,0.08,0.32,74.28,41.9,29.0,58.0,1000.0,6.69,240.0,10.0,30.0,0.0,24.8607,67.0011,2025-07-11T14:10:15.744942,0.0
